Price_ETB,Land_Sqft,House_Sqft,Kebele,Village,Sub_City,No_bed_room,Type_House,Parking,Longitude,Latitude,Dst_to_school,Dst_Health_Center
950000,100,29,doysa,asham,secha,2,2,1,369183.22,605141.42,0.4,0.2
725000,250,39,chamo,mender2,secha,1,3,1,369099.22,605079.42,0.4,0.3
625000,200,42,gurba,sheleko,sikela,1,3,0,349036.82,625016.35,0.2,1
1000000,200,54,gurba,mikahel,sikela,1,2,0,349150.8,621020.34,0.4,1.2
1600000,347.1,57,weha minch,hayland ,nech sar,3,1,1,339974.32,665623.29,0.5,0.2
950000,197.96,58,weha minch,hayland chaf,nech sar,2,2,1,339339.32,665038.29,0.5,0.25
900000,225,51,berea edget ber,kaba,nech sar,2,2,1,329226.73,614039.42,0.7,0.8
500000,150,40,limat,gebeya,abaya,1,3,0,359085.51,634060.33,0.4,0.1
1100000,220,31,gurba,sheleko,sikela,2,2,1,349134.77,621007.33,0.2,1
700000,250,42,gurba,sheleko,sikela,1,3,1,349113.78,625080.33,0.2,1
800000,200,56,weha minch,mesgid1,nech sar,2,3,1,339924.22,665623.19,1.2,0.1
900000,200,57,dilfana,qey meskel,sikela,2,3,0,349033.79,621032.43,1,0.4
800000,393.06,56,weha minch,awra godana,nech sar,2,3,1,339908.42,665607.29,0.25,0.4
750000,250,39,chamo,mender2,secha,1,3,1,369189.22,605148.42,0.4,0.3
1300000,150,45,doysa,kore,secha,2,1,1,369031.22,605012.42,0.7,0.5
575000,150,43,limat,mender1,abaya,1,3,0,359031.52,634012.33,0.3,0.4
700000,150,43,limat,green area,abaya,1,3,0,359069.52,634043.33,0.3,0.4
1000000,200,60,berea edget ber,hospital,nech sar,2,3,1,329225.73,614038.42,0.1,0.2
600000,250,35,gurba,sheleko,sikela,1,3,0,349035.82,625015.35,0.2,1
650000,250,35,gurba,sheleko,sikela,2,3,0,349112.78,625079.32,0.2,1
1000000,696,50,chamo,mender4,secha,2,2,1,369064.22,605045.42,0.3,0.5
1000000,696,50,chamo,mender4,secha,2,2,1,369153.22,605125.42,0.3,0.5
800000,182.5,56,weha minch,hayland chaf,nech sar,2,2,1,339093.42,665018.26,0.5,0.5
450000,200,24,gurba,mikahel,sikela,1,3,1,349048.72,625014.37,0.4,0.2
700000,250,24,gurba,mikahel,sikela,1,3,1,349129.77,625099.33,0.4,0.4
1000000,250,43,gurba,college,sikela,2,3,1,349042.72,625011.37,0.1,0.6
900000,200,48,gurba,college,sikela,2,3,1,349118.78,625085.33,0.1,0.6
900000,212.095,78,weha minch,FM,nech sar,2,1,1,339112.52,664111.33,1,0.2
1400000,366.73,80,weha minch,wehan fisash,nech sar,2,2,1,339928.32,6665427.3,0.5,0.25
700000,247,44,weha minch,awra godana,nech sar,1,3,1,339101.32,665100.24,0.25,1.2
350000,150,32,limat,mender6,abaya,1,3,0,359045.52,634023.33,0.7,1.2
450000,150,32,limat,giyorgis,abaya,1,3,0,359077.51,634050.33,0.7,0.7
2400000,300,53,berea edget ber,hospital,nech sar,2,1,1,329015.73,615091.42,0.1,0.7
1700000,360,53,doysa,tele,secha,2,2,1,369066.22,605047.42,0.6,0.4
1700000,360,53,doysa,tele,secha,2,2,1,369156.22,605127.42,0.6,0.4
850000,150,32,berea edget ber,konso,nech sar,2,2,1,329016.73,615092.42,0.9,0.5
1000000,200,31,gurba,sheleko,sikela,1,2,0,349063.68,625038.35,0.2,1
700000,135,48,weha minch,hayland chaf,nech sar,3,2,0,339960.82,665638.29,0.5,0.25
1800000,195,42,menharya,frdebet,sikela,2,2,1,349078.42,625077.26,0.3,1.5
1400000,200,41,doysa,kore,secha,2,1,1,369112.22,605092.42,0.7,0.5
1000000,170,38,dilfana,qey meskel,sikela,1,3,1,349964.42,625518.35,0.3,0.3
1200000,200,38,berea edget ber,hospital,nech sar,1,2,0,329077.73,615052.42,0.1,0.2
400000,150,33,limat,mender4,abaya,1,3,0,359023.52,634004.33,0.5,0.3
500000,150,33,limat,gebeya,abaya,1,3,0,359052.52,634034.33,0.7,0.6
1600000,250,50,berea edget ber,kaba,nech sar,2,1,1,329025.73,614003.42,0.7,0.8
1100000,315.065,53,weha minch,tele,nech sar,2,2,1,339277.52,664676.33,0.1,0.2
800000,236.25,60,weha minch,hayland,nech sar,2,2,1,339964.42,665063.35,0.5,0.25
750000,250,29,doysa,asham,secha,2,2,1,369109.22,605089.42,0.4,0.2
2300000,200,32,doysa,wetat mekel,secha,2,1,1,369052.22,605033.42,0.5,0.1
1000000,330.41,40,weha minch,hayland chaf,nech sar,2,2,1,339915.52,665655.39,0.5,0.25
1100000,200,39,berea edget ber,konso,nech sar,2,1,1,329083.73,615058.42,0.9,0.5
800000,250,35,gurba,sheleko,sikela,2,2,1,349164.8,621034.31,0.2,1
650000,200,41,chamo,mender3,secha,1,3,1,369037.22,605018.42,0.5,0.2
650000,200,41,chamo,mender3,secha,1,3,1,369118.22,605098.42,0.5,0.2
800000,269.92,44,weha minch,tele,nech sar,2,3,1,339183.32,665082.29,0.1,0.2
1200000,250,52,berea edget ber,konso,nech sar,2,2,0,329021.73,615097.42,0.9,0.5
800000,200,25,weha minch,hayland chaf,nech sar,2,2,0,339902.82,665602.29,0.5,0.25
850000,169.49,44,weha minch,total,nech sar,2,2,0,339904.32,665668.24,1,0.2
1300000,219.39,48,weha minch,yetnbersh,nech sar,2,2,1,339910.52,665055.39,0.25,1.5
1200000,200,31,gurba,sheleko,sikela,2,2,1,349105.79,625073.32,0.2,1
2500000,250,37,doysa,wetat mekel,secha,2,1,1,369032.22,605013.42,0.5,0.1
2500000,250,37,doysa,wetat mekel,secha,2,1,1,369113.22,605093.42,0.5,0.1
1000000,217.88,54,weha minch,awra godana,nech sar,2,2,1,339906.52,665605.29,0.25,0.4
1000000,257.94,52,weha minch,yetnbersh,nech sar,2,2,1,339956.22,665054.19,0.25,1.5
2000000,978.775,75,weha minch,tele,nech sar,2,3,1,339975.82,665674.31,0.1,0.2
500000,205,38,limat,gebeya,abaya,1,3,0,359079.51,634052.33,0.4,0.1
500000,205,32,limat,gebeya,abaya,1,3,0,359067.24,634042.55,0.7,0.6
850000,150,38,chamo,mender4,secha,1,3,0,369097.22,605077.42,0.3,0.5
900000,200,40,chamo,mender4,secha,1,3,0,369186.22,605146.42,0.3,0.5
950000,250,64,berea edget ber,hospital,nech sar,2,3,0,329248.73,6140451.42,0.1,0.2
1800000,200,48,gurba,mikahel ,sikela,2,1,1,349870.82,665004.29,0.2,1.5
800000,300,45,doysa,asham,secha,2,2,1,369028.22,605009.42,0.4,0.2
1600000,710.9,105,weha minch,awra godana,nech sar,2,3,1,339907.22,665606.29,0.25,0.4
975000,200,36,gurba,college,sikela,1,3,1,349053.7,625022.36,0.1,0.7
1200000,250,40,gurba,college,sikela,1,3,1,349124.77,625094.33,0.1,0.7
800000,200,36,doysa,gotera,secha,2,2,1,369005.22,605153.42,0.2,0.1
750000,250,42,gurba,sheleko,sikela,1,3,0,349163.8,621033.31,0.2,1
500000,150,45,limat,mender2,abaya,1,3,0,359025.52,634006.33,0.4,0.2
600000,150,45,limat,green area,abaya,1,3,0,359054.52,634035.33,0.4,0.2
900000,250,62,berea edget ber,kaba,nech sar,2,2,1,329041.73,615016.42,0.7,0.8
800000,200,50,berea edget ber,kaba,nech sar,2,2,1,329059.73,615034.42,0.7,0.8
650000,189.6,42,berea edget ber,kaba,nech sar,2,2,0,329064.73,615039.42,0.7,0.8
750000,200,37,berea edget ber,kaba,nech sar,1,2,0,329082.73,615057.42,0.7,0.8
600000,164,40,berea edget ber,kaba,nech sar,2,2,1,329001.73,615076.42,0.7,0.8
750000,200,51,berea edget ber,kaba,nech sar,2,2,0,329023.73,614001.42,0.7,0.8
750000,250,45,gurba,mikahel,sikela,1,3,0,349167.8,621037.31,0.4,1.2
2300000,300,42,gurba,mikahel ,sikela,2,1,1,349916.42,625617.29,0.2,1.5
2000000,250,48,gurba,mikahel ,sikela,2,1,1,349957.52,625056.25,0.2,1.5
850000,250,34,gurba,mikahel ,sikela,2,3,1,349994.32,625608.29,0.2,1.5
1900000,210,32,gurba,mikahel ,sikela,2,1,1,349071.81,625034.35,0.4,1.2
1500000,250,65,gurba,mikahel,sikela,2,3,0,349044.72,625017.37,0.4,1.2
1550000,250,38,berea edget ber,hospital,nech sar,2,2,1,329249.73,6140465.42,0.1,0.2
1500000,250,38,berea edget ber,hospital,nech sar,1,2,1,329036.73,615011.42,0.1,0.2
1300000,200,49,berea edget ber,hospital,nech sar,1,2,1,329054.73,615029.42,0.1,0.2
850000,165,24,berea edget ber,hospital,nech sar,1,2,1,329095.73,615070.42,0.1,0.2
900000,206,29,weha minch,yetnbersh,nech sar,2,2,0,339990.22,665033.29,0.25,1.5
850000,250,34,gurba,mikahel ,sikela,1,3,1,349072.81,625040.31,0.4,1.2
750000,200,41,gurba,mikahel,sikela,1,3,1,349144.82,621015.34,0.4,1.2
800000,225,38,gurba,mikahel ,sikela,1,3,1,349917.52,625618.29,0.2,1.5
750000,216.13,21,weha minch,yetnbersh,nech sar,2,3,1,339040.82,665000.21,0.25,1.5
800000,300,45,doysa,asham,secha,2,2,1,369068.22,605049.42,0.4,0.2
800000,205,60,weha minch,hawaryat,nech sar,2,3,0,339992.82,665091.29,0.1,0.25
1600000,150,41,doysa,kore,secha,2,1,1,369092.22,605072.42,0.7,0.5
570000,250,42,gurba,sheleko,sikela,1,3,0,349089.79,625049.31,0.2,1
500000,200,35,gurba,sheleko,sikela,1,3,0,349123.77,625090.33,0.2,1
852000,250,34,gurba,mikahel ,sikela,1,3,1,349958.22,625057.19,0.2,1.5
1700000,200,38,doysa,giya,secha,2,1,1,369111.22,605091.42,0.5,0.4
1800000,250,49,doysa,giya,secha,2,1,1,369030.22,605011.42,0.5,0.4
400000,100,34,limat,nok ,sikela,1,2,0,349090.82,625600.21,1,1
1600000,250,70,gurba,mikahel,sikela,2,1,1,349166.8,621036.31,0.4,1.2
6500000,150,43,berea edget ber,konso,nech sar,1,3,1,329245.73,6140467.42,0.9,0.5
2500000,250,37,doysa,wetat mekel,secha,2,1,1,369142.22,605113.42,0.5,0.1
900000,220,52,chamo,mender1,secha,2,3,1,369039.22,605020.42,0.3,0.2
450000,150,34,limat,mender1,abaya,1,3,0,359048.52,634024.33,0.3,0.4
550000,150,34,limat,gebeya,abaya,1,3,0,359078.51,634051.33,0.3,0.4
1700000,200,48,doysa,gotera,secha,2,2,1,369095.22,605075.42,0.2,0.1
1700000,200,48,doysa,gotera,secha,2,2,1,369184.22,605143.42,0.2,0.1
800000,104,38,menharya,firdebet,sikela,1,1,0,349136.32,625037.29,1,0.2
900000,200,49,weha minch,hawaryat,nech sar,2,2,1,339909.82,665014.28,0.1,0.25
1300000,225,38,berea edget ber,hospital,nech sar,2,2,0,329221.73,614034.42,0.1,0.2
700000,301,72,nech sar,addisu gebeya,nech sar,2,3,1,339834.52,665633.36,0.5,0.5
500000,150,30,limat,mender1,abaya,1,3,0,359022.52,634003.33,0.3,0.4
600000,150,30,limat,green area,abaya,1,3,0,359051.52,634037.33,0.3,0.4
900000,250,45,gurba,sheleko,sikela,2,2,1,349058.7,625027.36,0.2,1
600000,200,34,limat,nok ,sikela,1,2,1,349093.42,625018.26,1,1
500000,150,41,limat,gebeya,abaya,1,3,0,359081.51,634063.33,0.4,0.1
850000,250,54,gurba,mikahel,sikela,1,3,0,349026.82,625007.37,0.4,1.2
1800000,250,53,gurba,college,sikela,1,2,1,349993.32,625604.29,0.3,1.5
2250000,250,52,gurba,college,sikela,2,1,1,349052.7,625021.36,0.1,0.7
900000,200,40,berea edget ber,konso,nech sar,2,2,1,329080.73,615055.42,0.9,0.5
850000,250,35,gurba,sheleko,sikela,1,2,1,349137.77,621002.33,0.2,1
950000,250,52,chamo,mender1,secha,1,3,1,369120.22,605100.42,0.3,0.2
1300000,200,38,dilfana,qey meskel,sikela,1,3,1,349985.22,625084.34,0.3,0.3
1200000,225.65,54,dilfana,qey meskel,sikela,1,3,1,34996.22,625094.34,0.2,1.5
1400000,200,49,berea edget ber,konso,nech sar,2,1,1,329042.73,615017.42,0.9,0.5
1200000,205.6,49,berea edget ber,konso,nech sar,2,1,1,329060.73,615035.42,0.9,0.5
1400000,250,49,berea edget ber,konso,nech sar,2,1,0,329065.73,615040.42,0.9,0.5
1000000,165,49,berea edget ber,konso,nech sar,2,1,1,329002.73,615077.42,0.9,0.5
1200000,401.2,109,weha minch,hawaryat,nech sar,2,1,1,339807.32,665417.32,0.1,0.25
400000,150,33,limat,mender4,abaya,1,3,0,359046.52,634025.33,0.7,0.6
500000,150,33,limat,giyorgis,abaya,1,3,0,359072.51,634054.33,0.7,0.6
950000,250,62,gurba,mikahel,sikela,2,3,1,349018.79,621019.43,0.5,0.2
700000,356.29,63,weha minch,hawaryat,nech sar,2,3,0,339861.32,665460.32,0.1,0.25
750000,200,34,limat,nok ,sikela,2,2,1,349971.52,625070.29,1,1
2500000,250,43,weha minch,tele,nech sar,2,1,1,339921.56,665600.34,0.1,0.2
900000,200,35,berea edget ber,hospital,nech sar,2,3,0,329017.73,615093.42,0.1,0.2
850000,200,60,weha minch,tele,nech sar,2,3,0,339492.52,665045.29,0.1,0.2
900000,250,54,gurba,mikahel,sikela,2,3,0,349060.68,625029.36,0.4,1.2
400000,160,35,gurba,college,sikela,1,3,0,349979.52,625078.27,0.5,0.5
750000,215,42,weha minch,tele,nech sar,2,3,1,339923.52,665622.25,0.1,0.2
900000,250,45,gurba,sheleko,sikela,1,2,1,349165.8,621035.31,0.2,1
6000000,250,59,menharya,menharya,sikela,2,1,1,349992.32,625091.3,1,0.2
1500000,250,38,gurba,mikahel,sikela,2,2,1,349019.79,621020.43,0.5,0.2
1700000,250,47,kulfo,mesgid,sikela,2,3,1,349975.32,625074.24,1,0.2
2400000,300,53,berea edget ber,hospital,nech sar,2,1,1,329103.73,614016.42,0.1,0.2
600000,250,51,kulfo,stadium,sikela,1,3,1,349961.82,625688.31,1,0.4
1300000,250,38,dilfana,qey meskel,sikela,1,3,1,349046.32,625045.29,0.3,0.3
1000000,275.13,52,weha minch,yetnbersh,nech sar,2,2,1,339952.32,665050.22,0.25,1.5
650000,250,42,gurba,sheleko,sikela,2,3,0,349154.8,621024.31,0.1,0.7
900000,314.04,58,weha minch,tele,nech sar,2,3,1,339115.52,665114.36,0.1,0.2
850000,240,38,doysa,omo adarash,secha,2,3,1,369124.22,605104.42,0.5,0.2
1500000,250,48,doysa,timkete bahir,secha,2,2,1,369128.22,605108.42,0.2,0.3
550000,205,34,limat,mender1,abaya,1,3,0,359020.82,635001.31,0.3,0.4
650000,205,34,limat,green area,abaya,1,3,0,359044.52,634029.33,0.3,0.4
550000,160,32,chamo,mender2,secha,1,2,0,369025.22,605006.42,0.4,0.3
550000,160,32,chamo,mender2,secha,1,2,0,369106.22,605086.42,0.4,0.3
500000,150,41,weha minch,ytnbersh,nech sar,2,3,0,339960.42,665018.29,0.25,1.5
650000,250,52,berea edget ber,kaba,nech sar,1,3,1,329037.73,615012.42,0.7,0.8
600000,200,52,berea edget ber,kaba,nech sar,1,3,1,329055.73,615030.42,0.7,0.8
550000,200,40,berea edget ber,kaba,nech sar,1,3,1,329078.73,615053.42,0.7,0.8
700000,250,52,berea edget ber,kaba,nech sar,2,3,1,329096.73,615071.42,0.7,0.8
700000,200,44,gurba,mikahel ,sikela,1,3,0,349994.32,625603.29,0.2,1.5
1800000,190,50,doysa,tv,secha,2,1,1,369029.22,605010.42,0.6,0.3
500000,250,42,gurba,sheleko,sikela,1,3,0,349027.82,625008.37,0.2,1
2000000,240,50,doysa,tv,secha,2,1,1,369110.22,605090.42,0.6,0.3
850000,240,38,doysa,omo adarash,secha,2,3,1,369043.22,605024.42,0.5,0.2
1600000,150,37,doysa,asham,secha,2,2,0,361029.22,601177.42,0.4,0.2
1500000,230,64,gurba,mikahel,sikela,2,1,0,349051.7,625020.36,0.4,1.2
850000,250,47,berea edget ber,konso,nech sar,0,3,0,329277.71,6140490.42,0.9,0.5
1450000,200,70,gurba,mikahel,sikela,2,1,0,349128.77,625096.33,0.4,1.2
800000,250,34,gurba,mikahel ,sikela,2,3,1,349794.52,625048.29,0.2,1.5
753000,220,44,gurba,mikahel ,sikela,1,3,0,349956.32,625055.24,0.2,1.5
700000,150,38,chamo,mender4,secha,1,3,0,369036.22,605017.42,0.3,0.5
1200000,250,55,gurba,mikahel,sikela,2,2,0,349099.79,625066.32,0.4,1.2
900000,200,35,gurba,mikahel,sikela,1,2,0,349023.22,625004.34,0.4,1.2
850000,243,32,weha minch,hayland chaf,nech sar,2,3,1,339789.52,665088.29,0.5,0.25
800000,250,44,gurba,mikahel ,sikela,1,3,0,349070.81,625031.35,0.4,1.2
900000,250,44,gurba,mikahel,sikela,2,3,0,349147.82,621013.34,0.4,1.2
700000,208,45,dilfana,hibret,sikela,1,3,1,349991.82,625090.28,0.5,0.5
750000,180,38,chamo,mender4,secha,2,3,0,369117.22,605097.42,0.3,0.5
800000,200,41,berea edget ber,kaba,nech sar,2,2,1,329272.71,6140495.42,0.7,0.8
950000,346.72,59,weha minch,wehana fisash,nech sar,2,1,1,339958.52,665056.27,0.5,0.2
1300000,200,56,berea edget ber,hospital,nech sar,1,2,1,329274.71,6140497.42,0.1,0.2
550000,210,34,gurba,sheleko,sikela,1,3,1,349041.82,625010.37,0.2,1
800000,150,49,menharya,firdebet ,sikela,1,3,1,349006.81,625005.33,1,1
200000,150,40,limat,mender6,abaya,1,3,0,359021.32,635002.32,0.7,0.6
400000,150,40,limat,giyorgis,abaya,1,3,0,359050.52,634030.33,0.7,0.6
1300000,250,40,weha minch,yetnbersh,nech sar,3,2,1,339954.32,665052.24,0.25,1.5
900000,328.09,51.6,weha minch,hawaryat,nech sar,2,2,1,339098.82,665097.21,0.1,0.25
2500000,300,49,berea edget ber,hospital,nech sar,3,1,1,329223.73,614036.42,0.1,0.2
1000000,150,37,doysa,asham,secha,2,2,0,369033.22,605014.42,0.4,0.2
900000,360,53,doysa,tele,secha,2,2,1,369046.22,605027.42,0.6,0.4
950000,160,32,chamo,mender2,secha,1,2,0,369126.22,605106.42,0.4,0.3
850000,150,49,menharya,firdebet ,sikela,2,3,1,349021.79,621022.43,1,1
550000,150,40,limat,mender1,abaya,1,3,0,359039.52,634017.33,0.3,0.4
650000,150,40,limat,gebeya,abaya,1,3,0,359060.52,634040.33,0.3,0.4
1300000,100,24,doysa,asham,secha,1,2,0,369040.22,605021.42,0.4,0.2
1300000,100,24,doysa,asham,secha,1,2,0,369121.22,605101.42,0.4,0.2
950000,244.34,50,weha minch,hayland,nech sar,2,2,1,339947.52,665045.39,0.5,0.25
4000000,350,78,gurba,college,sikela,2,1,1,349054.7,625023.36,0.1,0.7
950000,349.5,67,weha minch,tele,nech sar,2,2,1,339051.82,665049.21,0.1,0.2
1000000,270,56,weha minch,total,nech sar,2,3,1,339974.32,6665473.3,2,0.25
1500000,250,59,berea edget ber,konso,nech sar,2,1,1,329254.73,6140466.42,0.9,0.5
900000,250,35,gurba,sheleko,sikela,1,2,1,349037.82,625017.35,0.2,1
1000000,207.03,40,weha minch,hawaryat,nech sar,2,2,1,339963.22,665062.34,0.1,0.25
750000,200,45,nech sar,mesgid1,nech sar,2,3,1,339136.81,665139.37,1.2,0.1
950000,220,44,menharya,firdebet ,sikela,2,2,0,349960.42,625018.29,1,0.2
900000,252.75,72,weha minch,tele,nech sar,2,2,1,339018.82,665618.21,0.1,0.2
2500000,240,50,doysa,tv,secha,2,1,1,369090.22,605070.42,0.6,0.3
2350000,200,50,doysa,tv,secha,2,1,1,369179.22,605150.42,0.6,0.3
600000,250,42,gurba,sheleko,sikela,1,3,0,349168.8,621038.31,0.2,1
850000,255.45,49,weha minch,FM,nech sar,2,2,1,339262.52,664661.33,1,0.5
1250000,200,38,berea edget ber,hospital,nech sar,2,2,0,329101.73,614014.42,0.1,0.2
900000,250,47,berea edget ber,konso,nech sar,1,3,1,329035.73,615010.42,0.9,0.5
450000,150,47,berea edget ber,konso,nech sar,2,3,1,329053.73,615028.42,0.9,0.5
550000,175,38,berea edget ber,konso,nech sar,1,3,0,329076.73,615051.42,0.9,0.5
800000,200,50,berea edget ber,konso,nech sar,2,3,1,329094.73,615069.42,0.9,0.5
1800000,450,63,menharya,firdebet,sikela,2,3,1,349034.79,621033.43,1,0.2
700000,219,61,weha minch,ytnbersh,nech sar,2,3,0,339907.52,665008.29,0.25,1.5
800000,253.38,60,weha minch,hayland chaf,nech sar,2,2,1,339238.82,665037.29,0.5,0.25
450000,150,41,limat,mender2,abaya,1,3,0,359035.52,634018.33,0.4,0.2
600000,150,41,limat,gebeya,abaya,1,3,0,359064.52,634048.33,0.4,0.2
400000,160,45,gurba,mikahel,sikela,1,3,0,349038.82,625009.37,0.4,1.2
600000,200,40,gurba,mikahel,sikela,1,3,0,349116.78,625088.33,0.4,1.2
900000,358.68,38,weha minch,hayland chaf,nech sar,2,3,0,339385.32,665084.29,0.5,0.25
600000,200,44,berea edget ber,kaba,nech sar,2,3,1,329250.73,6140463.42,0.7,0.8
1600000,250,70,gurba,mikahel,sikela,2,1,1,349045.72,625019.37,0.4,1.2
1400000,210,28,gurba,mikahel,sikela,2,1,1,349121.77,625084.33,0.4,1.2
700000,207.06,43,weha minch,hayland chaf,nech sar,2,2,0,339948.22,665046.29,0.5,0.25
1000000,250,53,menharya,firdebet ,sikela,2,2,0,349922.52,625623.25,1,0.2
3200000,88,24,menharya,menharya,sikela,2,1,0,349976.52,625075.25,1,0.2
1700000,200,32,doysa,kore,secha,2,1,1,369181.22,605149.42,0.7,0.5
750000,140,38,weha minch,hayland chaf,nech sar,2,2,0,339156.75,664548.31,0.5,0.25
1600000,250,50,berea edget ber,kaba,nech sar,2,1,1,329043.73,615018.42,0.7,0.8
900000,160,50,berea edget ber,kaba,nech sar,2,1,0,329066.73,615041.42,0.7,0.8
1200000,200,45,berea edget ber,kaba,nech sar,2,1,1,329084.73,615059.42,0.7,0.8
900000,200,40,menharya,firdebet ,sikela,2,2,0,349963.82,625662.31,1,0.2
650000,200,47,berea edget ber,kaba,nech sar,2,3,1,329222.95,614035.42,0.7,0.8
1000000,230,48,doysa,gotera,secha,2,2,1,369115.22,605095.42,0.2,0.1
1900000,550,67,menharya,firdebet,sikela,1,3,1,349012.79,621014.43,1,0.2
600000,200,24,gurba,mikahel,sikela,1,3,1,349028.82,625009.37,0.4,1.2
1000000,449.95,60,nech sar,gebreal,nech sar,3,2,1,339057.42,665055.26,1.5,0.2
2000000,200,41,chamo,mender3,secha,1,3,1,369098.22,605078.42,0.5,0.2
1200000,250,32,berea edget ber,konso,nech sar,2,2,1,329039.73,615014.42,0.9,0.5
1000000,200,32,berea edget ber,konso,nech sar,2,2,1,329057.73,615032.42,0.9,0.5
1300000,220,52,berea edget ber,konso,nech sar,2,2,1,329062.73,615037.42,0.9,0.5
3000000,696,52,chamo,mender4,secha,2,1,1,369044.22,605025.42,0.3,0.5
600000,200,50,berea edget ber,kaba,nech sar,1,3,0,329275.71,6140495.42,0.7,0.8
1000000,477.6,35,weha minch,weha minch,nech sar,2,3,1,339541.22,665040.29,1,0.2
1700000,508.9,70,weha minch,hayland chaf,nech sar,2,1,1,339949.42,665047.29,0.5,0.25
700000,329.17,70,weha minch,awra godana,nech sar,2,2,1,339945.82,665043.29,0.25,0.4
700000,236.35,36,nech sar,addisu gebeya,nech sar,2,3,1,339933.42,665532.35,0.5,0.5
550000,206.025,44,weha minch,hayland chaf,nech sar,1,3,1,339970.22,665033.19,0.5,0.25
2100000,475.3,92,weha minch,tele,nech sar,3,1,1,339922.22,665621.24,0.1,0.2
600000,240.06,41,nech sar,addisu gebeya,nech sar,2,3,1,339130.82,665129.37,0.5,0.5
2200000,696,43,chamo,mender4,secha,2,1,1,369012.22,605165.42,0.3,0.5
450000,150,44,limat,giyorgis,abaya,1,3,0,359084.51,634065.33,0.5,0.2
850000,200,50,berea edget ber,konso,nech sar,1,3,1,329239.73,6140454.42,0.9,0.5
800000,179,32,berea edget ber,konso,nech sar,2,2,1,329278.71,6140499.42,0.9,0.5
700000,193.47,45,weha minch,senodos,nech sar,2,3,0,339194.32,665003.29,1,0.25
2500000,296.36,75,weha minch,weha minch,nech sar,3,1,1,339440.52,665039.29,1,0.2
1500000,250,39,berea edget ber,konso,nech sar,2,2,1,329257.73,6140468.42,0.9,0.5
800000,312,80,weha minch,tele,nech sar,2,2,1,339917.52,665617.29,0.1,0.2
800000,250,52,chamo,mender1,secha,2,3,1,369100.22,605080.42,0.3,0.2
500000,170,35,chamo,mender1,secha,1,3,1,369190.22,605142.42,0.3,0.2
8500000,200,48,doysa,gotera,secha,2,2,1,369164.22,605135.42,0.2,0.1
800000,300,40,weha minch,hayland chaf,nech sar,2,2,1,339158.75,664535.29,0.5,0.25
1400000,285,53,berea edget ber,kaba,nech sar,2,1,1,329020.73,615096.42,0.7,0.8
600000,200,40,berea edget ber,kaba,nech sar,2,3,1,329102.73,614015.42,0.7,0.8
1200000,150,40,dilfana,biru tesfa,sikela,1,3,0,349014.79,621012.43,1.5,0.5
800000,246,35,menharya,firdebet ,sikela,2,3,0,349994.52,625648.29,1,0.2
850000,250,40,menharya,firdebet ,sikela,2,3,0,349990.22,625033.29,1,0.2
1200000,400,39,limat,nok ,sikela,2,3,1,349024.79,621023.43,1,0.2
450000,200,38,gurba,sheleko,sikela,1,3,0,349095.79,625064.32,0.2,1
900000,262,44,weha minch,yetnbersh,nech sar,2,3,1,339978.32,665423.3,0.25,1
900000,307.23,87,weha minch,tele,nech sar,2,3,1,339114.42,665113.35,0.1,0.2
1300000,200,56,gurba,sheleko,sikela,2,1,0,349050.7,625016.37,0.2,1
1800000,250,50,gurba,sheleko,sikela,2,1,0,349126.77,625098.33,0.2,1
8500000,200,48,doysa,gotera,secha,2,2,1,369074.22,605055.42,0.2,0.1
1200000,250,46,doysa,omo adarash,secha,2,3,1,369096.22,605076.42,0.5,0.2
900000,200,46,doysa,omo adarash,secha,2,3,1,369185.22,605144.42,0.5,0.2
2200000,483,40,doysa,omo adarash,secha,2,1,1,361032.22,601175.42,0.5,0.2
1000000,387.84,90,weha minch,hawaryat,nech sar,2,3,1,339996.42,665095.29,0.1,0.25
1800000,350,60,weha minch,hayland ,nech sar,3,1,1,339157.75,664542.31,0.5,0.25
800000,250,45,doysa,asham,secha,2,2,1,369048.22,605029.42,0.4,0.2
